Index,X,Y,Z,E
904,8036,8263,80,10097
905,8151,8378,80,10105
906,8266,8492,80,10113
907,8381,8607,80,10121
908,8458,8638,80,10128
909,8343,8524,80,10136
910,8228,8409,80,10144
911,8114,8294,80,10152
912,7999,8179,80,10160
913,7999,8136,80,10167
914,8114,8250,80,10175
915,8229,8365,80,10183
916,8343,8480,80,10191
917,8458,8595,80,10200
918,8491,8580,80,10206
919,8376,8465,80,10215
920,8261,8351,80,10223
921,8146,8237,80,10231
922,8031,8122,80,10239
923,8147,8194,80,10246
924,8262,8308,80,10254
925,8377,8422,80,10262
926,8492,8537,80,10270
927,8579,8578,80,10276
928,8464,8463,80,10285
929,8349,8349,80,10293
930,8234,8234,80,10301
931,8120,8119,80,10310
932,8240,8196,80,10316
933,8355,8311,80,10324
934,8470,8425,80,10333
935,8585,8540,80,10341
936,8619,8528,80,10347
937,8505,8413,80,10356
938,8390,8299,80,10364
939,8275,8185,80,10372
940,8265,8131,80,10378
941,8380,8246,80,10386
942,8495,8359,80,10395
943,8610,8474,80,10403
944,8741,8559,80,10409
945,8629,8448,80,10417
946,8514,8333,80,10425
947,8400,8218,80,10434
948,8300,8113,80,10441
949,8437,8212,80,10448
950,8552,8327,80,10456
951,8667,8441,80,10465
952,8782,8555,80,10473
953,8751,8478,80,10479
954,8636,8364,80,10487
955,8521,8250,80,10495
956,8406,8135,80,10504
957,8496,8180,80,10510
958,8611,8295,80,10518
959,8726,8409,80,10526
960,8841,8524,80,10535
961,8872,8510,80,10541
962,8758,8395,80,10549
963,8643,8280,80,10557
964,8533,8171,80,10564
965,8696,8290,80,10570
966,8811,8403,80,10578
967,8926,8518,80,10586
968,8969,8516,80,10592
969,8854,8401,80,10601
970,8739,8287,80,10609
971,8766,8270,80,10615
972,8881,8384,80,10623
973,8996,8498,80,10632
974,9079,8535,80,10638
975,8964,8421,80,10646
976,8849,8306,80,10654
977,8851,8263,80,10661
978,8966,8378,80,10669
979,9081,8492,80,10676
980,9176,8542,80,10682
981,9061,8427,80,10691
982,8946,8313,80,10699
983,8934,8257,80,10705
984,9049,8371,80,10713
985,9164,8485,80,10722
986,9273,8548,80,10728
987,9158,8434,80,10736
988,9043,8319,80,10744
989,9019,8250,80,10751
990,9134,8365,80,10759
991,9249,8479,80,10767
992,9370,8555,80,10773
993,9255,8440,80,10782
994,9140,8326,80,10790
995,9102,8243,80,10796
996,9217,8358,80,10805
997,9332,8472,80,10813
998,9464,8559,80,10819
999,9352,8447,80,10827
1000,9237,8332,80,10835
1001,9184,8240,80,10842
1002,9302,8352,80,10850
1003,9417,8466,80,10858
1004,9554,8560,80,10865
1005,9449,8453,80,10873
1006,9334,8339,80,10881
1007,9255,8240,80,10888
1008,9385,8345,80,10896
1009,9500,8459,80,10904
1010,9633,8560,80,10911
1011,9546,8460,80,10918
1012,9431,8345,80,10927
1013,9332,8240,80,10934
1014,9470,8339,80,10941
1015,9585,8453,80,10949
1016,9707,8560,80,10957
1017,9643,8466,80,10964
1018,9528,8352,80,10971
1019,9417,8240,80,10979
1020,9553,8332,80,10986
1021,9668,8446,80,10994
1022,9783,8560,80,11002
1023,9740,8473,80,11008
1024,9625,8358,80,11017
1025,9511,8243,80,11025
1026,9638,8326,80,11031
1027,9753,8440,80,11039
1028,9867,8555,80,11048
1029,9837,8479,80,11054
1030,9722,8365,80,11062
1031,9607,8250,80,11070
1032,9721,8319,80,11077
1033,9836,8433,80,11085
1034,9951,8548,80,11093
1035,9934,8486,80,11099
1036,9819,8371,80,11108
1037,9705,8256,80,11116
1038,9806,8313,80,11122
1039,9920,8427,80,11131
1040,10035,8542,80,11139
1041,10031,8492,80,11145
1042,9916,8378,80,11153
1043,9802,8263,80,11161
1044,9889,8306,80,11168
1045,10004,8420,80,11176
1046,10119,8535,80,11184
1047,10129,8498,80,11190
1048,10014,8384,80,11199
1049,9899,8270,80,11207
1050,9973,8300,80,11213
1051,10088,8414,80,11222
