Index,X,Y,Z,E
951,8672,8446,80,10465
952,8788,8560,80,10473
953,8746,8473,80,10479
954,8631,8358,80,10488
955,8516,8244,80,10496
956,8401,8130,80,10504
957,8501,8186,80,10510
958,8616,8301,80,10518
959,8731,8414,80,10527
960,8846,8529,80,10535
961,8867,8505,80,10541
962,8752,8390,80,10549
963,8638,8275,80,10557
964,8534,8171,80,10564
965,8701,8295,80,10570
966,8816,8409,80,10578
967,8931,8523,80,10586
968,8964,8510,80,10593
969,8849,8395,80,10601
970,8734,8281,80,10609
971,8771,8275,80,10616
972,8886,8390,80,10624
973,9001,8504,80,10632
974,9073,8530,80,10638
975,8959,8415,80,10646
976,8844,8301,80,10655
977,8856,8269,80,10661
978,8971,8384,80,10669
979,9086,8497,80,10677
980,9171,8536,80,10683
981,9056,8421,80,10691
982,8941,8307,80,10699
983,8939,8262,80,10706
984,9054,8377,80,10714
985,9169,8491,80,10722
986,9267,8543,80,10728
987,9153,8428,80,10736
988,9038,8314,80,10745
989,9024,8256,80,10751
990,9139,8370,80,10759
991,9254,8484,80,10768
992,9365,8549,80,10774
993,9250,8434,80,10782
994,9135,8321,80,10790
995,9107,8249,80,10797
996,9222,8364,80,10805
997,9337,8478,80,10813
998,9461,8556,80,10819
999,9347,8441,80,10828
1000,9232,8327,80,10836
1001,9192,8243,80,10842
1002,9307,8357,80,10850
1003,9422,8471,80,10859
1004,9555,8559,80,10865
1005,9444,8703,80,10873
1006,9329,8334,80,10881
1007,9270,8240,80,10888
1008,9390,8351,80,10896
1009,9505,8465,80,10904
1010,9643,8560,80,10911
1011,9541,8454,80,10919
1012,9426,8340,80,10927
1013,9343,8240,80,10934
1014,9475,8344,80,10942
1015,9590,8458,80,10950
1016,9722,8560,80,10957
1017,9638,8460,80,10964
1018,9523,8347,80,10972
1019,9420,8240,80,10979
1020,9558,8338,80,10986
1021,9673,8452,80,10994
1022,9794,8560,80,11002
1023,9735,8467,80,11009
1024,9620,8353,80,11017
1025,9507,8240,80,11025
1026,9643,8331,80,11032
1027,9758,8445,80,11040
1028,9873,8560,80,11048
1029,9832,8473,80,11054
1030,9717,8360,80,11062
1031,9602,8245,80,11071
1032,9726,8325,80,11077
1033,9841,8439,80,11085
1034,9956,8553,80,11094
1035,9929,8480,80,11100
1036,9814,8366,80,11108
1037,9699,8251,80,11116
1038,9811,8318,80,11123
1039,9926,8432,80,11131
1040,10041,8547,80,11139
1041,10026,8487,80,11145
1042,9911,8373,80,11154
1043,9796,8258,80,11162
1044,9895,8311,80,11168
1045,10009,8426,80,11176
1046,10124,8540,80,11185
1047,10123,8493,80,11191
1048,10008,8379,80,11199
1049,9894,8264,80,11207
1050,9979,8305,80,11214
1051,10094,8419,80,11222
1052,10209,8534,80,11230
1053,10220,8500,80,11236
1054,10105,8386,80,11245
1055,9990,8271,80,11253
1056,10062,8298,80,11259
1057,10177,8412,80,11267
1058,10292,8527,80,11275
1059,10317,8507,80,11281
1060,10202,8392,80,11289
1061,10087,8277,80,11297
1062,10147,8292,80,11304
1063,10262,8406,80,11312
1064,10377,8521,80,11320
1065,10414,8513,80,11326
1066,10299,8399,80,11335
1067,10184,8284,80,11343
1068,10230,8285,80,11349
1069,10345,8400,80,11358
1070,10460,8514,80,11366
